Index	Visited	Standard	Reference Number	Title	URL	Image Path	Image Downloaded
565	False	ISO 7000	0420	Refer to electrical instruction book (information)	iso.org/obp/ui/#iso:grs:7000:0420	https://www.iso.org/obp/graphics/grs/413a13b2-51d2-44da-811b-083d99b17ec6_	True
566	False	ISO 7000	0421	Examine; check	iso.org/obp/ui/#iso:grs:7000:0421	https://www.iso.org/obp/graphics/grs/4d9f4881-f4dd-4e13-9c9b-04c7dbcb1a84_	False
567	False	ISO 7000	0422	Ready (finished); acknowledgement	iso.org/obp/ui/#iso:grs:7000:0422	https://www.iso.org/obp/graphics/grs/07b28c6e-cf21-4201-b521-82f7e07aa1c3_	True
568	True	ISO 14617-3	422	Pilot (control), drain, purge, or bleed line in fluid power systems	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.1.10:422	https://www.iso.org/obp/graphics/grs/b1776e53-b825-4011-b23b-7dadcc6c1e70_	False
569	False	ISO 7000	0423	Manual cleaning	iso.org/obp/ui/#iso:grs:7000:0423	https://www.iso.org/obp/graphics/grs/be517b48-02f6-4fee-8932-b6c3f77c580c_	False
570	False	ISO 7000	0424	Automatic cleaning	iso.org/obp/ui/#iso:grs:7000:0424	https://www.iso.org/obp/graphics/grs/4beecd6c-8f71-440a-81eb-b32059ed9039_	True
571	False	ISO 7000	0425	Double tool change arm	iso.org/obp/ui/#iso:grs:7000:0425	https://www.iso.org/obp/graphics/grs/f81f1bb1-d8a5-4f27-a7fd-a9fc8c60499d_	True
572	False	ISO 7000	0426	One cycle	iso.org/obp/ui/#iso:grs:7000:0426	https://www.iso.org/obp/graphics/grs/c2dda3f3-ec80-4c3b-86e1-f724f9057d5d_	True
573	False	ISO 7000	0427	Interruption of automatic cycle and return to start position	iso.org/obp/ui/#iso:grs:7000:0427	https://www.iso.org/obp/graphics/grs/f94c3832-4a90-4c2b-956b-30c671209127_	True
574	False	ISO 7000	0428	Subcycle	iso.org/obp/ui/#iso:grs:7000:0428	https://www.iso.org/obp/graphics/grs/83557cc1-4033-4351-bf31-736951e29b29_	True
575	False	ISO 7000	0429	Single tool change arm	iso.org/obp/ui/#iso:grs:7000:0429	https://www.iso.org/obp/graphics/grs/a8f9f33e-a1be-4b99-9c84-30759cb1b16e_	True
576	False	ISO 7000	0430	Weight	iso.org/obp/ui/#iso:grs:7000:0430	https://www.iso.org/obp/graphics/grs/aa0ddcff-2e14-41e1-bfaf-94a9a04ddb79_	True
577	False	ISO 7000	0431	Interrupted rotation	iso.org/obp/ui/#iso:grs:7000:0431	https://www.iso.org/obp/graphics/grs/d30321cb-5199-42bf-a344-b48b7d198256_	True
578	True	ISO 14617-3	431	Pure functional type	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.1:431	https://www.iso.org/obp/graphics/grs/84abb187-003f-44b6-8641-2854105cad95_	False
579	True	ISO 14617-6	431	Pure functional type	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.4.3.1:431	https://www.iso.org/obp/graphics/grs/3eaf92c9-3f18-4e23-8b67-1c4b47878341_	False
580	False	ISO 7000	0432	Above working temperature range	iso.org/obp/ui/#iso:grs:7000:0432	https://www.iso.org/obp/graphics/grs/bddf9f57-619c-4101-885a-384123c31057_	True
581	True	ISO 14617-3	432	Capillary type	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.2:432	https://www.iso.org/obp/graphics/grs/9b48a132-ceeb-4908-a959-1e25447f7181_	False
582	False	ISO 7000	0433	Below working temperature range	iso.org/obp/ui/#iso:grs:7000:0433	https://www.iso.org/obp/graphics/grs/695c5685-dc4e-420d-b006-8d40bf9a625a_	False
583	True	ISO 14617-3	433	Pneumatic type	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.3:433	https://www.iso.org/obp/graphics/grs/8654111c-5ce9-4d83-9b72-f11dca23a7d6_	False
584	True	ISO 14617-3	434	Hydraulic type	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.4:434	https://www.iso.org/obp/graphics/grs/0d5e52b9-ff24-41ce-b39e-fed702928a08_	False
585	False	ISO 7000	0434A	Caution	iso.org/obp/ui/#iso:grs:7000:0434A	https://www.iso.org/obp/graphics/grs/c9ef1a41-42e6-4087-8484-e924170498b1_	True
586	False	ISO 7000	0434B	Caution	iso.org/obp/ui/#iso:grs:7000:0434B	https://www.iso.org/obp/graphics/grs/86dd7e65-40d2-4158-bea7-15b3690a68b2_	True
587	False	ISO 7000	0435	Assistance; query	iso.org/obp/ui/#iso:grs:7000:0435	https://www.iso.org/obp/graphics/grs/26698c4a-0d62-4e07-84bf-698605bfcf68_	True
588	True	ISO 14617-3	435	Electric type	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.5:435	https://www.iso.org/obp/graphics/grs/ef2171ba-8c73-4be3-9812-974ad62a1a52_	False
589	False	ISO 7000	0436	Rotary repeated positioning	iso.org/obp/ui/#iso:grs:7000:0436	https://www.iso.org/obp/graphics/grs/fa491b16-a5cb-486c-9952-a5ac9f5366f9_	True
590	False	ISO 7000	0437	Relative motion out	iso.org/obp/ui/#iso:grs:7000:0437	https://www.iso.org/obp/graphics/grs/1215ce88-6568-4e64-9df8-78e95edc40cb_	True
591	False	ISO 7000	0438	Relative motion in	iso.org/obp/ui/#iso:grs:7000:0438	https://www.iso.org/obp/graphics/grs/7f3944d2-3bd3-4535-bd2d-de95169af60c_	True
592	False	ISO 7000	0439	Dimensional arrow	iso.org/obp/ui/#iso:grs:7000:0439	https://www.iso.org/obp/graphics/grs/52aac0c9-28b7-49db-8c99-4f72aa8870e7_	True
593	False	ISO 7000	0440	Direction of continuous rotation, three-dimensional presentation	iso.org/obp/ui/#iso:grs:7000:0440	https://www.iso.org/obp/graphics/grs/98591489-03c2-44a1-b3fb-5fffdf6c2178_	True
594	False	ISO 7000	0441	Compound slide	iso.org/obp/ui/#iso:grs:7000:0441	https://www.iso.org/obp/graphics/grs/7ad41242-b305-4a1c-b8bb-36361463bb35_	True
595	False	ISO 7000	0442	Steady rest	iso.org/obp/ui/#iso:grs:7000:0442	https://www.iso.org/obp/graphics/grs/3a2edda6-4682-4f3e-8e9e-229915d5cb45_	False
596	True	ISO 14617-3	442	Unidirectional information bus type	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.6:442	https://www.iso.org/obp/graphics/grs/1ceca8ad-8574-4a2d-b2fb-69ae18b84e2e_	False
597	True	ISO 14617-3	443	Bidirectional information bus type	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.7:443	https://www.iso.org/obp/graphics/grs/f9f078e0-829f-4436-910a-05c3764fb054_	False
598	False	ISO 7000	0443	Workpiece separation, sequencing	iso.org/obp/ui/#iso:grs:7000:0443	https://www.iso.org/obp/graphics/grs/0b2bc347-1c44-4a15-b0f9-700dcd5ac41f_	False
599	True	ISO 14617-3	444	Flexible type	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.8:444	https://www.iso.org/obp/graphics/grs/20c10d46-8dda-4f9f-95d4-38fb410462f5_	False
600	False	ISO 7000	0444	Workpiece, stop engage	iso.org/obp/ui/#iso:grs:7000:0444	https://www.iso.org/obp/graphics/grs/d4f618de-4f89-4d29-bbd4-52576e27d49a_	False
601	True	ISO 14617-3	445	Circular shape	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.10:445	https://www.iso.org/obp/graphics/grs/17d060fa-c842-4619-98ff-3f9cfef2f127_	False
602	False	ISO 7000	0445	Workpiece, stop disengage	iso.org/obp/ui/#iso:grs:7000:0445	https://www.iso.org/obp/graphics/grs/45e99297-926a-4733-bc0c-0135c3fba6b6_	False
603	False	ISO 7000	0446	Workpiece, direction selector, close	iso.org/obp/ui/#iso:grs:7000:0446	https://www.iso.org/obp/graphics/grs/b92d7d81-4845-44d6-9090-118ae25d08bd_	False
604	True	ISO 14617-3	446	Rectangular shape	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.11:446	https://www.iso.org/obp/graphics/grs/6ad5dd59-6f1c-44f9-a169-a3744b39cc8a_	False
605	False	ISO 7000	0447	Workpiece, direction selector, open	iso.org/obp/ui/#iso:grs:7000:0447	https://www.iso.org/obp/graphics/grs/b17d4d67-0bf7-44ea-8ea8-ef2c5664ba86_	False
606	True	ISO 14617-3	447	Ridged shape	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.12:447	https://www.iso.org/obp/graphics/grs/c6f50a6f-fc68-4707-9596-dc4168efddca_	False
607	True	ISO 14617-3	448	Twisted pipeline or duct	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.13:448	https://www.iso.org/obp/graphics/grs/12ee6307-50b6-43a8-916a-935ad8e131f9_	False
608	False	ISO 7000	0448	Workpiece, centring	iso.org/obp/ui/#iso:grs:7000:0448	https://www.iso.org/obp/graphics/grs/58dc87e4-c993-483e-bd4f-a0658641270e_	False
609	False	ISO 7000	0449	Lock longitudinal, gripping centre points	iso.org/obp/ui/#iso:grs:7000:0449	https://www.iso.org/obp/graphics/grs/75135849-d934-4735-b1a0-020dcefd594f_	False
610	True	ISO 14617-3	449	Cable, pipe unit	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.14:449	https://www.iso.org/obp/graphics/grs/45ae1cc6-1ccb-469d-b3b2-b9ee75d49cbb_	False
611	False	ISO 7000	0450	Chuck jaws in changing position	iso.org/obp/ui/#iso:grs:7000:0450	https://www.iso.org/obp/graphics/grs/ecb83622-387e-4c0b-9fcc-141e4d284a9f_	False
612	True	ISO 14617-3	450	Twisting of pipelines	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.15:450	https://www.iso.org/obp/graphics/grs/0df845cb-63c0-45fa-9f62-e56dac49459d_	False
613	False	ISO 7000	0451	Welding torch carriage	iso.org/obp/ui/#iso:grs:7000:0451	https://www.iso.org/obp/graphics/grs/525a6352-374e-48da-a10d-033dd9b6f8f4_	False
614	True	ISO 14617-3	451	Internal connection	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.16:451	https://www.iso.org/obp/graphics/grs/c37114f6-1ed3-4df7-9ce3-349b9fd64cd7_	False
615	False	ISO 7000	0452	Gas supply	iso.org/obp/ui/#iso:grs:7000:0452	https://www.iso.org/obp/graphics/grs/e9255251-b4e3-434c-94f2-ee4c6795acd9_	False
616	True	ISO 14617-3	452	Flexible type	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.4.3.9:452	https://www.iso.org/obp/graphics/grs/f615f143-4df0-4282-9a24-bb1c4e20e952_	False
617	False	ISO 7000	0453	Workpiece connection	iso.org/obp/ui/#iso:grs:7000:0453	https://www.iso.org/obp/graphics/grs/60c24a99-79bc-43aa-9ed7-0ff7e8292953_	False
618	False	ISO 7000	0454	Dropping voltage	iso.org/obp/ui/#iso:grs:7000:0454	https://www.iso.org/obp/graphics/grs/5f209f99-b3fc-4210-acb9-1b70b543bbf7_	False
619	False	ISO 7000	0455	Substantially level voltage characteristic	iso.org/obp/ui/#iso:grs:7000:0455	https://www.iso.org/obp/graphics/grs/9ab860c5-c99f-47e2-bd40-10c5570caa22_	False
620	False	ISO 7000	0456	Position lights; side lights	iso.org/obp/ui/#iso:grs:7000:0456	https://www.iso.org/obp/graphics/grs/98d290b7-d5b5-4db1-b41d-573ac47031ea_	False
621	False	ISO 7000	0457	Combustion preheat; engine start aid	iso.org/obp/ui/#iso:grs:7000:0457	https://www.iso.org/obp/graphics/grs/9b1a2e5a-11fc-4b97-8bbe-59d92eb1ea34_	False
622	False	ISO 7000	0458	Current slope increasing	iso.org/obp/ui/#iso:grs:7000:0458	https://www.iso.org/obp/graphics/grs/9b4415c8-73a7-402d-b3b2-de6893d2c429_	False
623	False	ISO 7000	0459	Welding, general	iso.org/obp/ui/#iso:grs:7000:0459	https://www.iso.org/obp/graphics/grs/ad1c1462-aeb3-4c7d-b621-08b565cd9be8_	False
624	False	ISO 7000	0460	Manual metal arc welding	iso.org/obp/ui/#iso:grs:7000:0460	https://www.iso.org/obp/graphics/grs/9618e50a-cfd9-4c45-822a-cc39344dc40d_	False
625	False	ISO 7000	0461	MIG/MAG welding	iso.org/obp/ui/#iso:grs:7000:0461	https://www.iso.org/obp/graphics/grs/0db35714-752b-4dad-8acc-02523107ebeb_	False
626	False	ISO 7000	0462	TIG welding	iso.org/obp/ui/#iso:grs:7000:0462	https://www.iso.org/obp/graphics/grs/59827109-0085-452b-8e2e-b7e5b4b53dc8_	False
627	False	ISO 7000	0463	Manual metal arc welding electrode holder	iso.org/obp/ui/#iso:grs:7000:0463	https://www.iso.org/obp/graphics/grs/33df4ebe-7b02-4df9-8c7a-34567fe651f0_	False
628	False	ISO 7000	0464	MIG/MAG torch	iso.org/obp/ui/#iso:grs:7000:0464	https://www.iso.org/obp/graphics/grs/01891e4a-209d-4b09-90c4-3c045e403dc1_	True
629	False	ISO 7000	0465	TIG torch	iso.org/obp/ui/#iso:grs:7000:0465	https://www.iso.org/obp/graphics/grs/fc6b4efc-6527-4f7d-9855-2fdd2c283076_	False
630	False	ISO 7000	0466	Hopper (powder, flux)	iso.org/obp/ui/#iso:grs:7000:0466	https://www.iso.org/obp/graphics/grs/6c78203e-bcde-45a1-86b1-6005b9cb1f52_	True
631	False	ISO 7000	0467	Submerged arc welding	iso.org/obp/ui/#iso:grs:7000:0467	https://www.iso.org/obp/graphics/grs/99d3ac9a-5137-4c86-970b-e3aadd8827dd_	True
632	False	ISO 7000	0468	Arc spot welding	iso.org/obp/ui/#iso:grs:7000:0468	https://www.iso.org/obp/graphics/grs/664d3e73-17ea-48a4-bf2d-9c33d73071bb_	False
633	False	ISO 7000	0469	MIG/MAG spot welding	iso.org/obp/ui/#iso:grs:7000:0469	https://www.iso.org/obp/graphics/grs/6cbe5797-bb7b-498e-831c-f67ffcd586aa_	True
634	False	ISO 7000	0470	TIG spot welding	iso.org/obp/ui/#iso:grs:7000:0470	https://www.iso.org/obp/graphics/grs/bba546fa-0b78-4df7-ab86-b552fdb8c3b4_	False
635	False	ISO 7000	0471	Dip transfer	iso.org/obp/ui/#iso:grs:7000:0471	https://www.iso.org/obp/graphics/grs/9fef0962-dbe6-4cf6-840f-72c676445adc_	False
636	False	ISO 7000	0472	Spray transfer	iso.org/obp/ui/#iso:grs:7000:0472	https://www.iso.org/obp/graphics/grs/91ce2ac6-dd7d-4535-a00b-58b379925743_	True
637	False	ISO 7000	0473	Pulse transfer	iso.org/obp/ui/#iso:grs:7000:0473	https://www.iso.org/obp/graphics/grs/788583e7-c1a6-49c7-a19f-b5a657255780_	True
638	False	ISO 7000	0474	Purging of air (by gas)	iso.org/obp/ui/#iso:grs:7000:0474	https://www.iso.org/obp/graphics/grs/f8b7d07c-381e-4e13-8060-3fbc64a960ad_	False
639	False	ISO 7000	0475	Arc ignition by contact	iso.org/obp/ui/#iso:grs:7000:0475	https://www.iso.org/obp/graphics/grs/1a7ac521-6ed3-46d2-afe6-325e42560cc6_	True
640	False	ISO 7000	0476	Arc ignition by high frequency	iso.org/obp/ui/#iso:grs:7000:0476	https://www.iso.org/obp/graphics/grs/f0e2f23a-05fc-495c-a967-4b429530041b_	False
641	False	ISO 7000	0477	Plasma torch	iso.org/obp/ui/#iso:grs:7000:0477	https://www.iso.org/obp/graphics/grs/8cbb37f8-c9a1-4ad5-85c7-fc94b2a2cecf_	True
642	False	ISO 7000	0478	Plasma welding	iso.org/obp/ui/#iso:grs:7000:0478	https://www.iso.org/obp/graphics/grs/e8c00acb-9c22-4cc9-858f-34812c02d036_	False
643	False	ISO 7000	0479	Plasma cutting	iso.org/obp/ui/#iso:grs:7000:0479	https://www.iso.org/obp/graphics/grs/30ee9ea8-2941-4bfe-834e-741bb4ccd40d_	True
644	False	ISO 7000	0480	Plasma gas	iso.org/obp/ui/#iso:grs:7000:0480	https://www.iso.org/obp/graphics/grs/227b7429-d6c1-4c16-b5a3-fb9f7dc5a799_	False
645	False	ISO 7000	0481	Plasma shielding gas	iso.org/obp/ui/#iso:grs:7000:0481	https://www.iso.org/obp/graphics/grs/0e5602da-03e3-46e8-bf8e-d3b0cbc107f1_	True
646	False	ISO 7000	0482	Plasma torch connection to electrode, negative supply	iso.org/obp/ui/#iso:grs:7000:0482	https://www.iso.org/obp/graphics/grs/2287a734-dea2-45b1-a657-ba77d4e61276_	True
647	False	ISO 7000	0483	Plasma torch connection to nozzle, positive supply	iso.org/obp/ui/#iso:grs:7000:0483	https://www.iso.org/obp/graphics/grs/752ad6f7-9e20-4251-a087-8d19a77ae70f_	True
648	False	ISO 7000	0484	Punch	iso.org/obp/ui/#iso:grs:7000:0484	https://www.iso.org/obp/graphics/grs/20d68eeb-84ce-428c-b874-2e0ecab8dce3_	True
649	False	ISO 7000	0485	Punching	iso.org/obp/ui/#iso:grs:7000:0485	https://www.iso.org/obp/graphics/grs/721aec95-5f94-46a4-8ec1-73a4cc6a70bb_	True
650	False	ISO 7000	0486	Document to be filmed	iso.org/obp/ui/#iso:grs:7000:0486	https://www.iso.org/obp/graphics/grs/b0f130e7-6981-44ea-9291-90fc94ad7d66_	True
651	False	ISO 7000	0487	Document not to be filmed	iso.org/obp/ui/#iso:grs:7000:0487	https://www.iso.org/obp/graphics/grs/2e5b417e-0eba-40f0-b642-c00157d98e28_	True
652	False	ISO 7000	0488	Original in colour	iso.org/obp/ui/#iso:grs:7000:0488	https://www.iso.org/obp/graphics/grs/ce7c7dc3-8cf8-4316-ade2-d6463295e5f5_	True
653	False	ISO 7000	0489	Microform of first generation in colour	iso.org/obp/ui/#iso:grs:7000:0489	https://www.iso.org/obp/graphics/grs/960da896-3e91-4556-be03-08f72df86be9_	True
654	False	ISO 7000	0490	Continuation on another reel	iso.org/obp/ui/#iso:grs:7000:0490	https://www.iso.org/obp/graphics/grs/5ab0d2a9-e864-4246-b8cd-20e11bb2bc73_	True
655	False	ISO 7000	0491	Continuation of another reel	iso.org/obp/ui/#iso:grs:7000:0491	https://www.iso.org/obp/graphics/grs/a0c61762-bb03-47ad-93e8-dea671918707_	True
656	False	ISO 7000	0492	Ignition	iso.org/obp/ui/#iso:grs:7000:0492	https://www.iso.org/obp/graphics/grs/53d23e3e-552f-46a7-818c-5fa82543df25_	True
657	False	ISO 7000	0493	Co-ordinate tracing	iso.org/obp/ui/#iso:grs:7000:0493	https://www.iso.org/obp/graphics/grs/2537278d-4a87-4335-b941-0d6015fbc9d0_	True
658	False	ISO 7000	0494	Powder paint marking	iso.org/obp/ui/#iso:grs:7000:0494	https://www.iso.org/obp/graphics/grs/eee0226b-3fb6-480c-b823-5d9089cbfd87_	True
659	False	ISO 7000	0495	Bulbous bow	iso.org/obp/ui/#iso:grs:7000:0495	https://www.iso.org/obp/graphics/grs/9fbd993f-6b48-4236-b00d-4581f6764b69_	True
660	False	ISO 7000	0496	Side thruster	iso.org/obp/ui/#iso:grs:7000:0496	https://www.iso.org/obp/graphics/grs/79e8b841-cef3-4ffa-b03e-5d560553d162_	True
661	False	ISO 7000	0497	«One-star» compartment	iso.org/obp/ui/#iso:grs:7000:0497	https://www.iso.org/obp/graphics/grs/6e038062-275a-4cc5-b45d-72bbd2564fbc_	True
662	False	ISO 7000	0498	«Two-star» compartment	iso.org/obp/ui/#iso:grs:7000:0498	https://www.iso.org/obp/graphics/grs/cc622482-555e-4007-9964-78ac4771328a_	True
663	False	ISO 7000	0499	«Three-star» compartment	iso.org/obp/ui/#iso:grs:7000:0499	https://www.iso.org/obp/graphics/grs/85a02be4-958a-46be-b657-4dc898a128d4_	True
664	False	ISO 7000	0500	Frozen food storage compartment	iso.org/obp/ui/#iso:grs:7000:0500	https://www.iso.org/obp/graphics/grs/e2ff080a-a5d8-4c9b-8a91-72d27ffa2094_	True
665	True	ISO 14617-3	501	Joint of connections (functional connections, mechanical links, pipelines, ducts, etc.)	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.5.1.1:501	https://www.iso.org/obp/graphics/grs/49a8aac2-a209-4052-8416-bdec4d722557_	False
666	True	ISO 14617-6	501	Joint of connections	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.4.1.2:501	https://www.iso.org/obp/graphics/grs/11575e8f-11e5-4f9e-8f8f-e5b0a02a4a98_	False
667	False	ISO 7000	0501	Adjust tension of material (cloth or yarn)	iso.org/obp/ui/#iso:grs:7000:0501	https://www.iso.org/obp/graphics/grs/9d621586-6f74-4286-84c5-56ce9965b825_	True
668	False	ISO 7000	0502	Variation of material (cloth or yarn) tension, with initial position	iso.org/obp/ui/#iso:grs:7000:0502	https://www.iso.org/obp/graphics/grs/dc8783da-5417-4be1-81dd-8ca076ad924c_	True
669	False	ISO 7000	0503	Symmetrical course	iso.org/obp/ui/#iso:grs:7000:0503	https://www.iso.org/obp/graphics/grs/42ccd2b6-a35c-44c0-abc8-009aa2fb78dc_	True
670	True	ISO 14617-3	503	Closed end of pipeline or duct	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.5.1.3:503	https://www.iso.org/obp/graphics/grs/9f2540c7-7233-465e-a229-de1aa5879ccc_	False
671	False	ISO 7000	0504	Cooling of the fabric web	iso.org/obp/ui/#iso:grs:7000:0504	https://www.iso.org/obp/graphics/grs/edcfec81-e11d-427f-9d3d-9ab80b7fd4b4_	True
672	False	ISO 7000	0505	Relative humidity; moisture content	iso.org/obp/ui/#iso:grs:7000:0505	https://www.iso.org/obp/graphics/grs/2f74dcc1-771f-42c7-8cc1-0b30ce5555dc_	True
673	False	ISO 7000	0506	Do not actuate during operation	iso.org/obp/ui/#iso:grs:7000:0506	https://www.iso.org/obp/graphics/grs/2bc473c4-2320-4f29-8152-661959841753_	True
674	False	ISO 7000	0507	Actuate only during operation	iso.org/obp/ui/#iso:grs:7000:0507	https://www.iso.org/obp/graphics/grs/27c4a8fc-51f3-4622-b990-a8bc4be78d1d_	True
675	False	ISO 7000	0508	Count the layers	iso.org/obp/ui/#iso:grs:7000:0508	https://www.iso.org/obp/graphics/grs/ae4745e0-1731-4488-8023-0b50e0221172_	True
676	False	ISO 7000	0509	Pressing by rollers	iso.org/obp/ui/#iso:grs:7000:0509	https://www.iso.org/obp/graphics/grs/fbb0978e-b8a5-4425-9f6a-bb1408d20f8f_	True
677	False	ISO 7000	0510	Shut-off valve, straight	iso.org/obp/ui/#iso:grs:7000:0510	https://www.iso.org/obp/graphics/grs/732fc886-67cf-4151-aaca-7706b433720e_	True
678	False	ISO 7000	0511	Steam energy	iso.org/obp/ui/#iso:grs:7000:0511	https://www.iso.org/obp/graphics/grs/1336a060-6a80-463a-a54e-c2328d3a1316_	True
679	True	ISO 14617-3	511	Flange coupling, flange pair	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.6.1.1:511	https://www.iso.org/obp/graphics/grs/c9c90fac-39ab-4366-a812-b860861d322b_	False
680	False	ISO 7000	0512	Stretching unit	iso.org/obp/ui/#iso:grs:7000:0512	https://www.iso.org/obp/graphics/grs/065b6820-1f31-4cd3-ba75-a5d441f16a43_	True
681	True	ISO 14617-3	512	Flexible coupling	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.6.1.2:512	https://www.iso.org/obp/graphics/grs/2b788efd-4a67-4563-8e10-b94be29f77f7_	False
682	False	ISO 7000	0513	Spinning nozzle	iso.org/obp/ui/#iso:grs:7000:0513	https://www.iso.org/obp/graphics/grs/0876a692-160a-46dd-aadc-7bfcbad379df_	True
683	True	ISO 14617-3	513	Clamped flange coupling	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.6.1.3:513	https://www.iso.org/obp/graphics/grs/89cd731d-7e12-49cc-a041-bc2c536b215a_	False
684	True	ISO 14617-3	514	Screwed joint	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.6.1.4:514	https://www.iso.org/obp/graphics/grs/1df1e187-63ca-4a43-8219-82d38cf3e528_	False
685	False	ISO 7000	0514	Central position	iso.org/obp/ui/#iso:grs:7000:0514	https://www.iso.org/obp/graphics/grs/4b93c36f-4349-49c8-a12f-e7d87e619d42_	True
686	True	ISO 14617-3	515	Welded, brazed, or soldered joint	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.6.1.5:515	https://www.iso.org/obp/graphics/grs/4b605706-4f39-4cef-89e3-2f98dc791075_	False
687	False	ISO 7000	0515	Output convection	iso.org/obp/ui/#iso:grs:7000:0515	https://www.iso.org/obp/graphics/grs/9fa6f1a0-fac4-4da6-a92c-3336ae02647a_	True
688	False	ISO 7000	0516	Not suitable for use with anaesthetic agents	iso.org/obp/ui/#iso:grs:7000:0516	https://www.iso.org/obp/graphics/grs/2c1585a8-f494-4052-9c2e-3e5d702f5a49_	True
689	True	ISO 14617-3	516	Change of pipe dimension, pipe reducer	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.6.1.6:516	https://www.iso.org/obp/graphics/grs/ce08b197-b359-4c7c-8ae8-ff19bb0f283d_	False
690	True	ISO 14617-3	517	Blind flange pair	https://www.iso.org/obp/ui/#iso:grs:14617-3:3.6.1.7:517	https://www.iso.org/obp/graphics/grs/c3a5957b-da81-4345-b833-2e9b46643ec0_	False
691	False	ISO 7000	0517	Key switch; key fastener	iso.org/obp/ui/#iso:grs:7000:0517	https://www.iso.org/obp/graphics/grs/232546d2-c61d-43a1-98ee-d5a641f87b8c_	True
692	False	ISO 7000	0518	Counting	iso.org/obp/ui/#iso:grs:7000:0518	https://www.iso.org/obp/graphics/grs/49db62f3-5c11-409a-ac57-633e5ad03621_	True
